record_id,vote,confidence,logistic,svm,rf
REC_9611,0,0.0055,0,0,0
REC_9612,0,0.0038,0,0,0
REC_9613,0,0.0142,0,0,0
REC_9614,0,0.0051,0,0,0
REC_9615,0,0.0171,0,0,0
REC_9616,0,0.0376,0,0,0
REC_9617,0,0.0181,0,0,0
REC_9618,0,0.0159,0,0,0
REC_9619,0,0.0143,0,0,0
REC_9620,0,0.0018,0,0,0
REC_9621,0,0.0133,0,0,0
REC_9622,0,0.0609,0,0,0
REC_9623,0,0.0051,0,0,0
REC_9624,0,0.1253,0,0,0
REC_9625,1,0.9725,1,1,1
REC_9626,0,0.0415,0,0,0
REC_9627,1,0.9993,1,1,1
REC_9628,0,0.3138,1,0,0
REC_9629,0,0.0981,0,0,0
REC_9630,1,0.9429,1,1,1
REC_9631,0,0.0015,0,0,0
REC_9632,0,0.0794,0,0,0
REC_9633,1,0.9401,1,1,1
REC_9634,0,0.0305,0,0,0
REC_9635,0,0.0457,0,0,0
REC_9636,1,0.9571,1,1,1
REC_9637,0,0.5194,0,0,1
REC_9638,0,0.0910,0,0,0
REC_9639,0,0.0479,0,0,0
REC_9640,0,0.0072,0,0,0
REC_9641,0,0.0018,0,0,0
REC_9642,0,0.0020,0,0,0
REC_9643,0,0.0465,0,0,0
REC_9644,0,0.1154,0,0,0
REC_9645,0,0.0744,0,0,0
REC_9646,0,0.0006,0,0,0
REC_9647,0,0.0723,0,0,0
REC_9648,0,0.0643,0,0,0
REC_9649,0,0.0110,0,0,0
REC_9650,0,0.0694,0,0,0
REC_9651,0,0.0027,0,0,0
REC_9652,0,0.0250,0,0,0
REC_9653,0,0.0117,0,0,0
REC_9654,0,0.0082,0,0,0
REC_9655,0,0.3819,1,0,0
REC_9656,0,0.0919,0,0,0
REC_9657,0,0.1950,0,0,0
REC_9658,0,0.1313,0,0,0
REC_9659,0,0.0269,0,0,0
REC_9660,0,0.0279,0,0,0
REC_9661,0,0.0385,0,0,0
REC_9662,1,0.9114,1,1,1
REC_9663,0,0.0533,0,0,0
REC_9664,1,0.9899,1,1,1
REC_9665,1,0.5884,1,0,1
REC_9666,0,0.1227,0,0,0
REC_9667,0,0.0387,0,0,0
REC_9668,0,0.0271,0,0,0
REC_9669,0,0.0030,0,0,0
REC_9670,1,0.8524,1,1,1
REC_9671,0,0.0362,0,0,0
REC_9672,0,0.0180,0,0,0
REC_9673,0,0.0018,0,0,0
REC_9674,0,0.0425,0,0,0
REC_9675,0,0.0593,0,0,0
REC_9676,0,0.0082,0,0,0
REC_9677,0,0.2744,1,0,0
REC_9678,0,0.2102,0,0,0
REC_9679,0,0.0211,0,0,0
REC_9680,1,0.9919,1,1,1
REC_9681,0,0.0015,0,0,0
REC_9682,0,0.0044,0,0,0
REC_9683,0,0.0658,0,0,0
REC_9684,1,0.9488,1,1,1
REC_9685,0,0.0041,0,0,0
REC_9686,0,0.0529,0,0,0
REC_9687,1,0.9662,1,1,1
REC_9688,1,0.9605,1,1,1
REC_9689,0,0.0582,0,0,0
REC_9690,0,0.1036,0,0,0
REC_9691,1,0.8106,1,1,1
REC_9692,0,0.0599,0,0,0
REC_9693,0,0.1141,0,0,0
REC_9694,0,0.0081,0,0,0
REC_9695,0,0.0238,0,0,0
REC_9696,0,0.0099,0,0,0
REC_9697,1,0.7797,0,1,1
REC_9698,0,0.0255,0,0,0
REC_9699,1,0.9965,1,1,1
REC_9700,0,0.4580,0,0,1
REC_9701,0,0.0120,0,0,0
REC_9702,1,0.6837,0,1,1
REC_9703,1,0.7778,1,1,1
REC_9704,0,0.0230,0,0,0
REC_9705,0,0.0176,0,0,0
REC_9706,0,0.1534,0,0,0
REC_9707,0,0.0121,0,0,0
REC_9708,0,0.4524,0,0,1
REC_9709,0,0.0504,0,0,0
REC_9710,0,0.0434,0,0,0
REC_9711,0,0.0139,0,0,0
REC_9712,1,0.9329,1,1,1
REC_9713,0,0.0105,0,0,0
REC_9714,0,0.0029,0,0,0
REC_9715,1,0.8400,1,1,1
REC_9716,0,0.0022,0,0,0
REC_9717,0,0.0198,0,0,0
REC_9718,0,0.0295,0,0,0
REC_9719,0,0.0870,0,0,0
REC_9720,0,0.1379,0,0,0
REC_9721,0,0.0167,0,0,0
REC_9722,1,0.8802,1,1,1
REC_9723,1,0.9661,1,1,1
REC_9724,0,0.0668,0,0,0
REC_9725,0,0.1235,0,0,0
REC_9726,0,0.0440,0,0,0
REC_9727,0,0.0016,0,0,0
REC_9728,0,0.0642,0,0,0
REC_9729,1,0.9601,1,1,1
REC_9730,0,0.1947,0,0,0
REC_9731,0,0.4670,0,0,1
REC_9732,0,0.0698,0,0,0
REC_9733,1,0.9373,1,1,1
REC_9734,0,0.0560,0,0,0
REC_9735,0,0.0152,0,0,0
REC_9736,0,0.0444,0,0,0
REC_9737,1,0.9903,1,1,1
REC_9738,0,0.0061,0,0,0
REC_9739,0,0.0029,0,0,0
REC_9740,0,0.0937,0,0,0
REC_9741,0,0.0019,0,0,0
REC_9742,1,0.9874,1,1,1
REC_9743,0,0.0222,0,0,0
REC_9744,0,0.0328,0,0,0
REC_9745,0,0.1685,0,0,0
REC_9746,0,0.0612,0,0,0
REC_9747,0,0.0287,0,0,0
REC_9748,0,0.0375,0,0,0
REC_9749,0,0.0236,0,0,0
REC_9750,0,0.0031,0,0,0
REC_9751,0,0.1860,0,0,0
REC_9752,0,0.0118,0,0,0
REC_9753,0,0.0187,0,0,0
REC_9754,0,0.0045,0,0,0
REC_9755,0,0.0599,0,0,0
REC_9756,0,0.0020,0,0,0
REC_9757,1,0.7878,1,1,1
REC_9758,0,0.0159,0,0,0
REC_9759,0,0.0599,0,0,0
REC_9760,0,0.1940,0,0,0
REC_9761,0,0.0918,0,0,0
REC_9762,0,0.0595,0,0,0
REC_9763,0,0.3200,1,0,0
REC_9764,0,0.0682,0,0,0
REC_9765,1,0.9587,1,1,1
REC_9766,0,0.0347,0,0,0
REC_9767,1,0.5286,1,1,0
REC_9768,0,0.2956,0,0,1
REC_9769,0,0.0328,0,0,0
REC_9770,0,0.0309,0,0,0
REC_9771,0,0.0748,0,0,0
REC_9772,0,0.0347,0,0,0
REC_9773,1,0.9113,1,1,1
REC_9774,0,0.0251,0,0,0
REC_9775,0,0.0208,0,0,0
REC_9776,0,0.0668,0,0,0
REC_9777,0,0.0252,0,0,0
REC_9778,0,0.1197,0,0,0
REC_9779,0,0.1032,0,0,0
REC_9780,0,0.0111,0,0,0
REC_9781,1,0.8492,1,1,1
REC_9782,0,0.0385,0,0,0
REC_9783,0,0.0827,0,0,0
REC_9784,1,0.9919,1,1,1
REC_9785,0,0.0020,0,0,0
REC_9786,1,0.9782,1,1,1
REC_9787,1,0.9790,1,1,1
REC_9788,0,0.0313,0,0,0
REC_9789,1,0.9826,1,1,1
REC_9790,0,0.0031,0,0,0
REC_9791,0,0.0638,0,0,0
REC_9792,1,0.9918,1,1,1
REC_9793,1,0.8804,1,1,1
REC_9794,1,0.9948,1,1,1
REC_9795,0,0.2849,0,0,1
REC_9796,0,0.0327,0,0,0
REC_9797,0,0.0036,0,0,0
REC_9798,0,0.0937,0,0,0
REC_9799,0,0.0890,0,0,0
REC_9800,0,0.0076,0,0,0
REC_9801,0,0.0180,0,0,0
REC_9802,0,0.0019,0,0,0
REC_9803,0,0.0013,0,0,0
REC_9804,0,0.1116,0,0,0
REC_9805,0,0.0361,0,0,0
REC_9806,1,0.8591,1,1,1
REC_9807,0,0.0052,0,0,0
REC_9808,0,0.0602,0,0,0
REC_9809,0,0.0494,0,0,0
REC_9810,0,0.0080,0,0,0
REC_9811,0,0.0283,0,0,0
REC_9812,0,0.4620,0,0,1
REC_9813,1,0.5706,1,1,0
REC_9814,0,0.0871,0,0,0
REC_9815,0,0.0008,0,0,0
REC_9816,0,0.0390,0,0,0
REC_9817,1,0.8681,1,1,1
REC_9818,0,0.0673,0,0,0
REC_9819,0,0.0126,0,0,0
REC_9820,1,0.6848,0,1,1
REC_9821,0,0.0210,0,0,0
REC_9822,1,0.8328,1,1,1
REC_9823,0,0.0238,0,0,0
REC_9824,1,0.8421,1,1,1
REC_9825,0,0.0091,0,0,0
REC_9826,1,0.9801,1,1,1
REC_9827,0,0.0085,0,0,0
REC_9828,1,0.8049,1,1,1
REC_9829,0,0.0099,0,0,0
REC_9830,0,0.0050,0,0,0
REC_9831,0,0.0683,0,0,0
REC_9832,0,0.0044,0,0,0
REC_9833,0,0.0100,0,0,0
REC_9834,1,0.9307,1,1,1
REC_9835,0,0.0209,0,0,0
REC_9836,0,0.0147,0,0,0
REC_9837,0,0.0584,0,0,0
REC_9838,1,0.9802,1,1,1
REC_9839,1,0.8685,1,1,1
REC_9840,0,0.0599,0,0,0
REC_9841,0,0.0315,0,0,0
REC_9842,0,0.0800,0,0,0
REC_9843,0,0.1776,0,0,0
REC_9844,0,0.0031,0,0,0
REC_9845,0,0.0309,0,0,0
REC_9846,0,0.0020,0,0,0
REC_9847,0,0.0024,0,0,0
REC_9848,1,0.6472,0,1,1
REC_9849,0,0.0744,0,0,0
REC_9850,0,0.0044,0,0,0
REC_9851,0,0.4242,0,0,0
REC_9852,0,0.0509,0,0,0
REC_9853,0,0.0268,0,0,0
REC_9854,0,0.0196,0,0,0
REC_9855,0,0.1234,0,0,0
REC_9856,1,0.9841,1,1,1
REC_9857,0,0.0058,0,0,0
REC_9858,1,0.5971,0,1,1
REC_9859,0,0.0084,0,0,0
REC_9860,0,0.0035,0,0,0
REC_9861,1,0.7914,1,1,1
REC_9862,0,0.0117,0,0,0
REC_9863,0,0.0275,0,0,0
REC_9864,0,0.0117,0,0,0
REC_9865,0,0.0035,0,0,0
REC_9866,0,0.0133,0,0,0
REC_9867,0,0.0875,0,0,0
REC_9868,0,0.0059,0,0,0
REC_9869,0,0.5375,0,0,1
REC_9870,1,0.9139,1,1,1
REC_9871,0,0.0613,0,0,0
REC_9872,1,0.9976,1,1,1
REC_9873,0,0.0024,0,0,0
REC_9874,0,0.0041,0,0,0
REC_9875,0,0.3874,0,0,1
REC_9876,0,0.0591,0,0,0
REC_9877,0,0.0091,0,0,0
REC_9878,0,0.0213,0,0,0
REC_9879,0,0.0115,0,0,0
REC_9880,0,0.1466,0,0,0
REC_9881,0,0.0199,0,0,0
REC_9882,0,0.0062,0,0,0
REC_9883,0,0.2548,0,0,1
REC_9884,1,0.9984,1,1,1
REC_9885,1,0.9949,1,1,1
REC_9886,0,0.0312,0,0,0
REC_9887,0,0.0122,0,0,0
REC_9888,0,0.1494,0,0,0
REC_9889,0,0.0272,0,0,0
REC_9890,0,0.0176,0,0,0
REC_9891,0,0.0044,0,0,0
REC_9892,1,0.9789,1,1,1
REC_9893,1,0.6502,1,1,1
REC_9894,0,0.0206,0,0,0
REC_9895,0,0.0932,0,0,0
REC_9896,1,0.9311,1,1,1
REC_9897,0,0.0042,0,0,0
REC_9898,0,0.0329,0,0,0
REC_9899,0,0.0158,0,0,0
REC_9900,1,0.9928,1,1,1
REC_9901,1,0.7290,0,1,1
REC_9902,0,0.0047,0,0,0
REC_9903,0,0.0415,0,0,0
REC_9904,1,0.9529,1,1,1
REC_9905,0,0.0293,0,0,0
REC_9906,1,0.9189,1,1,1
REC_9907,0,0.0130,0,0,0
REC_9908,0,0.0007,0,0,0
REC_9909,0,0.0996,0,0,0
REC_9910,0,0.0201,0,0,0
REC_9911,0,0.0031,0,0,0
REC_9912,1,0.9910,1,1,1
REC_9913,0,0.0168,0,0,0
REC_9914,0,0.4272,0,0,1
REC_9915,0,0.0018,0,0,0
REC_9916,0,0.0050,0,0,0
REC_9917,1,0.9966,1,1,1
REC_9918,0,0.5609,0,0,1
REC_9919,0,0.0322,0,0,0
REC_9920,0,0.0314,0,0,0
REC_9921,0,0.1222,0,0,0
REC_9922,1,0.9732,1,1,1
REC_9923,0,0.0826,0,0,0
REC_9924,1,0.9819,1,1,1
REC_9925,0,0.1189,0,0,0
REC_9926,0,0.0013,0,0,0
REC_9927,1,0.9726,1,1,1
REC_9928,1,0.4301,1,1,0
REC_9929,0,0.0030,0,0,0
REC_9930,1,0.9510,1,1,1
REC_9931,0,0.5074,0,0,1
REC_9932,0,0.0180,0,0,0
REC_9933,1,0.9849,1,1,1
REC_9934,0,0.0505,0,0,0
REC_9935,1,0.7382,0,1,1
REC_9936,0,0.0886,0,0,0
REC_9937,1,0.9860,1,1,1
REC_9938,1,0.9895,1,1,1
REC_9939,1,0.9892,1,1,1
REC_9940,0,0.0223,0,0,0
REC_9941,1,0.5066,0,1,1
REC_9942,0,0.0017,0,0,0
REC_9943,0,0.0070,0,0,0
REC_9944,0,0.0648,0,0,0
REC_9945,0,0.0113,0,0,0
REC_9946,0,0.6137,0,0,1
REC_9947,0,0.0284,0,0,0
REC_9948,0,0.0824,0,0,0
REC_9949,0,0.0203,0,0,0
REC_9950,1,0.9086,1,1,1
REC_9951,0,0.0953,0,0,0
REC_9952,0,0.0702,0,0,0
REC_9953,0,0.0038,0,0,0
REC_9954,0,0.0052,0,0,0
REC_9955,0,0.0782,0,0,0
REC_9956,1,0.6780,0,1,1
REC_9957,0,0.0091,0,0,0
REC_9958,0,0.0077,0,0,0
REC_9959,0,0.4050,0,0,1
REC_9960,0,0.0142,0,0,0
REC_9961,0,0.0228,0,0,0
REC_9962,0,0.0082,0,0,0
REC_9963,0,0.0610,0,0,0
REC_9964,0,0.0067,0,0,0
REC_9965,1,0.9902,1,1,1
REC_9966,1,0.5517,1,1,0
REC_9967,1,1.0000,1,1,1
REC_9968,1,0.6635,1,1,0
REC_9969,0,0.0024,0,0,0
REC_9970,0,0.0251,0,0,0
REC_9971,0,0.0122,0,0,0
REC_9972,0,0.0318,0,0,0
REC_9973,1,0.9640,1,1,1
REC_9974,0,0.0905,0,0,0
REC_9975,0,0.0059,0,0,0
REC_9976,0,0.0282,0,0,0
REC_9977,0,0.2106,0,0,0
REC_9978,0,0.0025,0,0,0
REC_9979,0,0.0436,0,0,0
REC_9980,1,0.6937,0,1,1
REC_9981,0,0.2889,0,0,1
REC_9982,0,0.0006,0,0,0
REC_9983,0,0.0120,0,0,0
REC_9984,0,0.0022,0,0,0
REC_9985,0,0.0341,0,0,0
REC_9986,0,0.0439,0,0,0
REC_9987,0,0.0251,0,0,0
REC_9988,0,0.0015,0,0,0
REC_9989,1,0.8074,1,1,1
REC_9990,0,0.0611,0,0,0
REC_9991,0,0.2641,0,0,0
REC_9992,1,0.9897,1,1,1
REC_9993,0,0.0236,0,0,0
REC_9994,1,0.9612,1,1,1
REC_9995,0,0.0222,0,0,0
REC_9996,0,0.0558,0,0,0
REC_9997,0,0.0595,0,0,0
REC_9998,1,0.9646,1,1,1
REC_9999,1,0.9783,1,1,1
REC_10000,1,0.9974,1,1,1
REC_10001,0,0.0597,0,0,0
REC_10002,0,0.1252,0,0,0
REC_10003,0,0.1074,0,0,0
REC_10004,0,0.0083,0,0,0
REC_10005,1,0.8991,1,1,1
REC_10006,0,0.1262,0,0,0
REC_10007,0,0.0082,0,0,0
REC_10008,0,0.0077,0,0,0
REC_10009,1,0.7781,1,1,1
REC_10010,0,0.0166,0,0,0
REC_10011,1,0.9258,1,1,1
REC_10012,0,0.0603,0,0,0
REC_10013,0,0.3138,1,0,0
REC_10014,0,0.0271,0,0,0
REC_10015,0,0.0061,0,0,0
REC_10016,0,0.1527,0,0,0
REC_10017,1,0.8250,1,1,1
REC_10018,0,0.3168,1,0,0
REC_10019,1,0.9390,1,1,1
REC_10020,0,0.0079,0,0,0
REC_10021,0,0.0168,0,0,0
REC_10022,0,0.0345,0,0,0
REC_10023,0,0.0595,0,0,0
REC_10024,0,0.1583,0,0,0
REC_10025,1,0.9820,1,1,1
REC_10026,1,0.9906,1,1,1
REC_10027,0,0.0018,0,0,0
REC_10028,0,0.2174,0,0,0
REC_10029,0,0.0171,0,0,0
REC_10030,0,0.0255,0,0,0
REC_10031,0,0.0450,0,0,0
REC_10032,0,0.0572,0,0,0
REC_10033,0,0.0043,0,0,0
REC_10034,0,0.5053,0,0,1
REC_10035,1,0.9363,1,1,1
REC_10036,0,0.0259,0,0,0
REC_10037,0,0.0305,0,0,0
REC_10038,0,0.0033,0,0,0
REC_10039,0,0.3264,0,0,1
REC_10040,0,0.0159,0,0,0
REC_10041,1,0.9404,1,1,1
REC_10042,0,0.3559,0,0,1
REC_10043,0,0.0599,0,0,0
REC_10044,0,0.0067,0,0,0
REC_10045,0,0.0346,0,0,0
REC_10046,0,0.0082,0,0,0
REC_10047,0,0.0126,0,0,0
REC_10048,1,0.3651,1,1,0
REC_10049,1,0.9407,1,1,1
REC_10050,0,0.0014,0,0,0
REC_10051,0,0.0021,0,0,0
REC_10052,0,0.0015,0,0,0
REC_10053,1,0.9525,1,1,1
REC_10054,1,0.9961,1,1,1
REC_10055,0,0.0697,0,0,0
REC_10056,0,0.0211,0,0,0
REC_10057,0,0.0030,0,0,0
REC_10058,0,0.0054,0,0,0
REC_10059,0,0.0152,0,0,0
REC_10060,0,0.0077,0,0,0
REC_10061,0,0.1233,0,0,0
REC_10062,1,0.7202,0,1,1
REC_10063,0,0.3089,0,0,1
REC_10064,0,0.4673,0,0,1
REC_10065,0,0.0006,0,0,0
REC_10066,0,0.0685,0,0,0
REC_10067,0,0.0089,0,0,0
REC_10068,1,0.9975,1,1,1
REC_10069,0,0.0873,0,0,0
REC_10070,0,0.1274,0,0,0
REC_10071,0,0.0329,0,0,0
REC_10072,0,0.3430,1,0,0
REC_10073,0,0.0197,0,0,0
REC_10074,0,0.4018,0,0,1
REC_10075,0,0.0996,0,0,0
REC_10076,0,0.4559,0,0,1
REC_10077,0,0.0632,0,0,0
REC_10078,0,0.0083,0,0,0
REC_10079,0,0.0301,0,0,0
REC_10080,0,0.0533,0,0,0
REC_10081,0,0.4566,0,0,1
REC_10082,0,0.0205,0,0,0
REC_10083,0,0.5885,0,0,1
REC_10084,0,0.0178,0,0,0
REC_10085,1,0.9660,1,1,1
REC_10086,0,0.0478,0,0,0
REC_10087,0,0.0289,0,0,0
REC_10088,0,0.1322,0,0,0
REC_10089,0,0.1070,0,0,0
REC_10090,0,0.0590,0,0,0
REC_10091,0,0.0302,0,0,0
REC_10092,0,0.1013,0,0,0
REC_10093,0,0.0230,0,0,0
REC_10094,0,0.0365,0,0,0
REC_10095,0,0.2686,0,0,0
REC_10096,1,0.9654,1,1,1
REC_10097,0,0.0082,0,0,0
REC_10098,0,0.0014,0,0,0
REC_10099,0,0.0027,0,0,0
REC_10100,0,0.0032,0,0,0
REC_10101,0,0.0287,0,0,0
REC_10102,0,0.0020,0,0,0
REC_10103,0,0.0129,0,0,0
REC_10104,0,0.0646,0,0,0
REC_10105,0,0.0073,0,0,0
REC_10106,0,0.0417,0,0,0
REC_10107,0,0.0127,0,0,0
REC_10108,0,0.3518,0,0,1
REC_10109,0,0.3006,0,0,1
REC_10110,1,0.9995,1,1,1
REC_10111,0,0.0146,0,0,0
REC_10112,0,0.0032,0,0,0
REC_10113,1,0.5521,1,1,1
REC_10114,1,0.8007,1,1,1
REC_10115,0,0.0012,0,0,0
REC_10116,0,0.0243,0,0,0
REC_10117,0,0.0256,0,0,0
REC_10118,0,0.0277,0,0,0
REC_10119,0,0.0430,0,0,0
REC_10120,0,0.0166,0,0,0
REC_10121,1,0.9810,1,1,1
REC_10122,0,0.0266,0,0,0
REC_10123,0,0.0058,0,0,0
REC_10124,0,0.0183,0,0,0
REC_10125,0,0.0472,0,0,0
REC_10126,0,0.0181,0,0,0
REC_10127,0,0.0048,0,0,0
REC_10128,0,0.0456,0,0,0
REC_10129,1,0.6156,0,1,1
REC_10130,0,0.0067,0,0,0
REC_10131,0,0.1211,0,0,0
REC_10132,0,0.0009,0,0,0
REC_10133,0,0.0305,0,0,0
REC_10134,0,0.0097,0,0,0
REC_10135,0,0.0837,0,0,0
REC_10136,0,0.0412,0,0,0
REC_10137,0,0.1366,0,0,0
REC_10138,1,0.9988,1,1,1
REC_10139,0,0.0104,0,0,0
REC_10140,0,0.0423,0,0,0
REC_10141,0,0.0243,0,0,0
REC_10142,0,0.0447,0,0,0
REC_10143,0,0.0144,0,0,0
REC_10144,0,0.0029,0,0,0
REC_10145,1,0.9797,1,1,1
REC_10146,0,0.0540,0,0,0
REC_10147,0,0.0063,0,0,0
REC_10148,0,0.0022,0,0,0
REC_10149,0,0.2764,1,0,0
REC_10150,0,0.0594,0,0,0
REC_10151,1,0.9403,1,1,1
REC_10152,1,0.9625,1,1,1
REC_10153,0,0.0658,0,0,0
REC_10154,1,0.9483,1,1,1
REC_10155,1,0.9976,1,1,1
REC_10156,0,0.0183,0,0,0
REC_10157,0,0.2232,0,0,0
REC_10158,0,0.0163,0,0,0
REC_10159,1,0.9895,1,1,1
REC_10160,0,0.0618,0,0,0
REC_10161,0,0.0293,0,0,0
REC_10162,1,0.7711,1,1,1
REC_10163,0,0.0637,0,0,0
REC_10164,1,0.9472,1,1,1
REC_10165,0,0.0602,0,0,0
REC_10166,0,0.0127,0,0,0
REC_10167,0,0.0550,0,0,0
REC_10168,0,0.0172,0,0,0
REC_10169,0,0.1510,0,0,0
REC_10170,0,0.0384,0,0,0
REC_10171,0,0.0046,0,0,0
REC_10172,0,0.1312,0,0,0
REC_10173,1,0.9127,1,1,1
REC_10174,0,0.5756,0,0,1
REC_10175,0,0.0259,0,0,0
REC_10176,0,0.0507,0,0,0
REC_10177,0,0.0199,0,0,0
REC_10178,0,0.0213,0,0,0
REC_10179,0,0.0250,0,0,0
REC_10180,0,0.0210,0,0,0
REC_10181,1,0.8485,1,1,1
REC_10182,0,0.0406,0,0,0
REC_10183,0,0.0110,0,0,0
REC_10184,0,0.0040,0,0,0
REC_10185,0,0.2520,0,0,0
REC_10186,1,0.9699,1,1,1
REC_10187,1,0.9256,1,1,1
REC_10188,0,0.0098,0,0,0
REC_10189,1,0.7256,0,1,1
REC_10190,0,0.0596,0,0,0
REC_10191,0,0.0115,0,0,0
REC_10192,1,0.8586,1,1,1
REC_10193,0,0.0311,0,0,0
REC_10194,0,0.0051,0,0,0
REC_10195,0,0.0064,0,0,0
REC_10196,1,0.9832,1,1,1
REC_10197,0,0.0073,0,0,0
REC_10198,0,0.0051,0,0,0
REC_10199,0,0.0883,0,0,0
REC_10200,1,0.7963,1,1,1
REC_10201,1,0.9853,1,1,1
REC_10202,1,0.9824,1,1,1
REC_10203,0,0.0089,0,0,0
REC_10204,0,0.0216,0,0,0
REC_10205,0,0.0118,0,0,0
REC_10206,0,0.0600,0,0,0
REC_10207,0,0.0046,0,0,0
REC_10208,0,0.0247,0,0,0
REC_10209,0,0.0787,0,0,0
REC_10210,1,0.6311,0,1,1
REC_10211,0,0.0129,0,0,0
REC_10212,0,0.0104,0,0,0
REC_10213,0,0.0609,0,0,0
REC_10214,0,0.0953,0,0,0
REC_10215,0,0.0336,0,0,0
REC_10216,0,0.0403,0,0,0
REC_10217,0,0.0254,0,0,0
REC_10218,0,0.0085,0,0,0
REC_10219,1,0.9232,1,1,1
REC_10220,1,0.9719,1,1,1
REC_10221,0,0.0033,0,0,0
REC_10222,0,0.1066,0,0,0
REC_10223,0,0.0357,0,0,0
REC_10224,1,0.8622,1,1,1
REC_10225,1,0.9879,1,1,1
REC_10226,0,0.1206,0,0,0
REC_10227,0,0.4010,0,0,1
REC_10228,0,0.0081,0,0,0
REC_10229,0,0.0043,0,0,0
REC_10230,0,0.1763,0,0,0
REC_10231,0,0.0149,0,0,0
REC_10232,0,0.0648,0,0,0
REC_10233,0,0.0435,0,0,0
REC_10234,0,0.0424,0,0,0
REC_10235,0,0.0037,0,0,0
REC_10236,0,0.0109,0,0,0
REC_10237,0,0.0153,0,0,0
REC_10238,0,0.1089,0,0,0
REC_10239,1,0.9456,1,1,1
REC_10240,1,0.9242,1,1,1
REC_10241,1,0.8867,1,1,1
REC_10242,0,0.0075,0,0,0
REC_10243,1,0.9437,1,1,1
REC_10244,0,0.2742,1,0,0
REC_10245,0,0.0072,0,0,0
REC_10246,0,0.0055,0,0,0
REC_10247,0,0.0859,0,0,0
REC_10248,0,0.0329,0,0,0
REC_10249,1,0.9413,1,1,1
REC_10250,0,0.0460,0,0,0
REC_10251,0,0.0178,0,0,0
REC_10252,0,0.2526,0,0,0
REC_10253,0,0.0580,0,0,0
REC_10254,0,0.0083,0,0,0
REC_10255,0,0.0150,0,0,0
REC_10256,0,0.0998,0,0,0
REC_10257,0,0.0035,0,0,0
REC_10258,0,0.0020,0,0,0
REC_10259,1,0.9921,1,1,1
REC_10260,0,0.0116,0,0,0
REC_10261,0,0.0503,0,0,0
REC_10262,1,0.9114,1,1,1
REC_10263,0,0.0035,0,0,0
REC_10264,0,0.0086,0,0,0
REC_10265,0,0.2114,0,0,0
REC_10266,1,0.4860,1,1,0
REC_10267,0,0.0362,0,0,0
REC_10268,0,0.0024,0,0,0
REC_10269,0,0.0442,0,0,0
REC_10270,0,0.0814,0,0,0
REC_10271,0,0.0147,0,0,0
REC_10272,0,0.0523,0,0,0
REC_10273,0,0.0043,0,0,0
REC_10274,0,0.3720,1,0,0
REC_10275,0,0.0189,0,0,0
REC_10276,1,0.9996,1,1,1
REC_10277,0,0.0458,0,0,0
REC_10278,1,0.9248,1,1,1
REC_10279,0,0.0182,0,0,0
REC_10280,0,0.0088,0,0,0
REC_10281,0,0.0179,0,0,0
REC_10282,0,0.0267,0,0,0
REC_10283,1,0.9992,1,1,1
REC_10284,0,0.0319,0,0,0
REC_10285,0,0.0266,0,0,0
REC_10286,1,0.9271,1,1,1
REC_10287,0,0.1764,0,0,0
REC_10288,1,0.7410,0,1,1
REC_10289,0,0.0087,0,0,0
REC_10290,0,0.0198,0,0,0
REC_10291,0,0.0481,0,0,0
REC_10292,0,0.0192,0,0,0
REC_10293,0,0.0257,0,0,0
REC_10294,1,0.9401,1,1,1
REC_10295,1,0.7592,1,1,1
REC_10296,0,0.0115,0,0,0
REC_10297,0,0.0184,0,0,0
REC_10298,0,0.0129,0,0,0
REC_10299,1,0.9826,1,1,1
REC_10300,0,0.0265,0,0,0
REC_10301,0,0.0097,0,0,0
REC_10302,1,0.6013,0,1,1
REC_10303,0,0.2932,0,0,0
REC_10304,1,0.7821,0,1,1
REC_10305,0,0.2641,0,0,0
REC_10306,0,0.0365,0,0,0
REC_10307,0,0.3547,0,1,0
REC_10308,1,0.9796,1,1,1
REC_10309,1,0.8648,1,1,1
REC_10310,0,0.0174,0,0,0
REC_10311,0,0.0124,0,0,0
REC_10312,0,0.0599,0,0,0
REC_10313,0,0.0222,0,0,0
REC_10314,0,0.0150,0,0,0
REC_10315,0,0.0085,0,0,0
REC_10316,0,0.0088,0,0,0
REC_10317,0,0.0609,0,0,0
REC_10318,1,0.8900,1,1,1
REC_10319,0,0.0503,0,0,0
REC_10320,0,0.0278,0,0,0
REC_10321,1,0.9631,1,1,1
REC_10322,0,0.0593,0,0,0
REC_10323,0,0.0551,0,0,0
REC_10324,0,0.0597,0,0,0
REC_10325,0,0.1490,0,0,0
REC_10326,0,0.0296,0,0,0
REC_10327,0,0.0033,0,0,0
REC_10328,1,0.9424,1,1,1
REC_10329,1,0.9995,1,1,1
REC_10330,0,0.0057,0,0,0
REC_10331,0,0.0216,0,0,0
REC_10332,1,0.9314,1,1,1
REC_10333,0,0.0033,0,0,0
REC_10334,0,0.1947,0,0,0
REC_10335,0,0.0037,0,0,0
REC_10336,0,0.0443,0,0,0
REC_10337,0,0.1224,0,0,0
REC_10338,0,0.0315,0,0,0
REC_10339,1,0.9711,1,1,1
REC_10340,1,0.8068,0,1,1
REC_10341,0,0.1741,0,0,0
REC_10342,0,0.0006,0,0,0
REC_10343,0,0.0223,0,0,0
REC_10344,1,0.9673,1,1,1
REC_10345,0,0.0035,0,0,0
