record_id,timestamp_received,logistic,svm,rf,vote,confidence,true_label
REC_9458,2026-05-10T16:50:57.022683,0,0,0,0,0.0167,0
REC_9459,2026-05-10T16:50:57.073353,0,0,0,0,0.0481,0
REC_9460,2026-05-10T16:50:57.124179,0,0,0,0,0.1781,0
REC_9461,2026-05-10T16:50:57.175090,0,0,0,0,0.0611,0
REC_9462,2026-05-10T16:50:57.226188,0,0,0,0,0.0507,0
REC_9463,2026-05-10T16:50:57.277149,0,0,0,0,0.0017,0
REC_9464,2026-05-10T16:50:57.327931,1,1,1,1,0.9630,1
REC_9465,2026-05-10T16:50:57.378567,0,0,0,0,0.0163,0
REC_9466,2026-05-10T16:50:57.429483,1,1,1,1,0.9183,1
REC_9467,2026-05-10T16:50:57.480247,1,1,1,1,0.9555,1
REC_9468,2026-05-10T16:50:57.531409,0,0,0,0,0.0299,0
REC_9469,2026-05-10T16:50:57.583050,0,0,0,0,0.0297,0
REC_9470,2026-05-10T16:50:57.633182,0,0,0,0,0.0599,0
REC_9471,2026-05-10T16:50:57.683573,0,0,0,0,0.0320,0
REC_9472,2026-05-10T16:50:57.734667,0,0,0,0,0.0902,0
REC_9473,2026-05-10T16:50:57.785410,0,0,0,0,0.0023,0
REC_9474,2026-05-10T16:50:57.836071,0,0,0,0,0.0132,0
REC_9475,2026-05-10T16:50:57.888553,0,0,0,0,0.0425,0
REC_9476,2026-05-10T16:50:57.937220,1,1,1,1,0.9976,1
REC_9477,2026-05-10T16:50:57.988282,1,1,1,1,0.8026,1
REC_9478,2026-05-10T16:50:58.038984,0,0,0,0,0.0145,0
REC_9479,2026-05-10T16:50:58.089884,0,0,0,0,0.0589,0
REC_9480,2026-05-10T16:50:58.140996,0,0,0,0,0.0372,0
REC_9481,2026-05-10T16:50:58.194067,1,1,1,1,0.9965,1
REC_9482,2026-05-10T16:50:58.242361,0,0,0,0,0.1063,0
REC_9483,2026-05-10T16:50:58.293430,0,0,0,0,0.0016,0
REC_9484,2026-05-10T16:50:58.344554,0,0,0,0,0.0229,0
REC_9485,2026-05-10T16:50:58.395564,0,0,1,0,0.4125,1
REC_9486,2026-05-10T16:50:58.446385,0,0,0,0,0.0345,0
REC_9487,2026-05-10T16:50:58.498959,0,0,0,0,0.0110,0
REC_9488,2026-05-10T16:50:58.551857,0,0,1,0,0.6333,1
REC_9489,2026-05-10T16:50:58.601449,0,0,0,0,0.0146,0
REC_9490,2026-05-10T16:50:58.649968,0,0,0,0,0.0294,0
REC_9491,2026-05-10T16:50:58.700659,0,0,0,0,0.0041,0
REC_9492,2026-05-10T16:50:58.753386,0,0,0,0,0.0061,0
REC_9493,2026-05-10T16:50:58.802182,0,0,0,0,0.0034,0
REC_9494,2026-05-10T16:50:58.852564,0,0,0,0,0.0204,0
REC_9495,2026-05-10T16:50:58.903205,0,0,0,0,0.0040,0
REC_9496,2026-05-10T16:50:58.956213,0,0,0,0,0.0848,0
REC_9497,2026-05-10T16:50:59.006815,0,0,0,0,0.0405,0
REC_9498,2026-05-10T16:50:59.064339,0,0,0,0,0.0027,0
REC_9499,2026-05-10T16:50:59.106570,0,0,0,0,0.0237,0
REC_9500,2026-05-10T16:50:59.159609,1,1,1,1,0.9447,1
REC_9501,2026-05-10T16:50:59.209723,1,1,1,1,0.9793,1
REC_9502,2026-05-10T16:50:59.259527,0,0,0,0,0.1386,0
REC_9503,2026-05-10T16:50:59.310302,0,0,0,0,0.0056,0
REC_9504,2026-05-10T16:50:59.361190,0,0,0,0,0.0594,0
REC_9505,2026-05-10T16:50:59.412005,0,1,1,1,0.6835,1
REC_9506,2026-05-10T16:50:59.462591,0,0,0,0,0.0030,0
REC_9507,2026-05-10T16:50:59.513821,1,1,1,1,0.9762,1
REC_9508,2026-05-10T16:50:59.564628,0,0,0,0,0.0153,0
REC_9509,2026-05-10T16:50:59.615312,1,1,1,1,0.9887,1
REC_9510,2026-05-10T16:50:59.668228,1,0,0,0,0.2076,0
REC_9511,2026-05-10T16:50:59.717038,1,1,1,1,0.9531,1
REC_9512,2026-05-10T16:50:59.768449,0,0,0,0,0.0666,0
REC_9513,2026-05-10T16:50:59.819455,0,0,0,0,0.0137,0
REC_9514,2026-05-10T16:50:59.869831,1,0,0,0,0.4456,0
REC_9515,2026-05-10T16:50:59.920867,0,0,0,0,0.0293,0
REC_9516,2026-05-10T16:50:59.973399,0,0,0,0,0.0053,0
REC_9517,2026-05-10T16:51:00.022233,0,0,0,0,0.0629,0
REC_9518,2026-05-10T16:51:00.073444,0,0,0,0,0.0433,0
REC_9519,2026-05-10T16:51:00.124247,0,0,0,0,0.0132,0
REC_9520,2026-05-10T16:51:00.175518,0,0,0,0,0.0820,0
REC_9521,2026-05-10T16:51:00.229023,0,0,0,0,0.0085,0
REC_9522,2026-05-10T16:51:00.277360,0,0,1,0,0.4018,1
REC_9523,2026-05-10T16:51:00.328398,0,0,0,0,0.0169,0
REC_9524,2026-05-10T16:51:00.379189,0,0,0,0,0.0067,0
REC_9525,2026-05-10T16:51:00.430272,0,0,0,0,0.0283,0
REC_9526,2026-05-10T16:51:00.481175,0,0,0,0,0.1498,0
REC_9527,2026-05-10T16:51:00.532226,0,0,0,0,0.0018,0
REC_9528,2026-05-10T16:51:00.583303,1,1,1,1,0.8268,1
REC_9529,2026-05-10T16:51:00.634199,0,0,0,0,0.0695,0
REC_9530,2026-05-10T16:51:00.684999,0,0,0,0,0.0833,0
REC_9531,2026-05-10T16:51:00.735407,0,0,0,0,0.3340,0
REC_9532,2026-05-10T16:51:00.788820,0,0,0,0,0.0018,0
REC_9533,2026-05-10T16:51:00.838653,0,0,0,0,0.0666,0
REC_9534,2026-05-10T16:51:00.893693,0,0,0,0,0.0222,0
REC_9535,2026-05-10T16:51:00.938765,0,0,0,0,0.0455,0
REC_9536,2026-05-10T16:51:00.995687,0,0,0,0,0.0112,0
REC_9537,2026-05-10T16:51:01.040562,0,0,0,0,0.0181,0
REC_9538,2026-05-10T16:51:01.097664,0,0,1,0,0.4743,1
REC_9539,2026-05-10T16:51:01.144495,1,1,1,1,0.8433,1
REC_9540,2026-05-10T16:51:01.196822,1,1,1,1,0.9440,1
REC_9541,2026-05-10T16:51:01.246449,0,0,0,0,0.0440,0
REC_9542,2026-05-10T16:51:01.301388,0,0,0,0,0.0016,0
REC_9543,2026-05-10T16:51:01.346159,0,0,0,0,0.0903,0
REC_9544,2026-05-10T16:51:01.403240,0,0,0,0,0.0265,0
REC_9545,2026-05-10T16:51:01.452862,0,0,0,0,0.0602,0
REC_9546,2026-05-10T16:51:01.506305,0,0,0,0,0.0325,0
REC_9547,2026-05-10T16:51:01.555985,0,0,0,0,0.0595,0
REC_9548,2026-05-10T16:51:01.608165,0,0,0,0,0.0334,0
REC_9549,2026-05-10T16:51:01.659214,0,0,0,0,0.0071,0
REC_9550,2026-05-10T16:51:01.706634,0,0,0,0,0.0072,0
REC_9551,2026-05-10T16:51:01.755325,1,1,1,1,0.9389,1
REC_9552,2026-05-10T16:51:01.806242,1,1,1,1,0.8994,0
REC_9553,2026-05-10T16:51:01.857007,0,0,0,0,0.0013,0
REC_9554,2026-05-10T16:51:01.907949,1,1,1,1,0.8634,1
REC_9555,2026-05-10T16:51:01.958776,1,1,1,1,0.8562,1
REC_9556,2026-05-10T16:51:02.009923,1,1,1,1,0.8297,1
REC_9557,2026-05-10T16:51:02.060607,0,0,0,0,0.0373,0
REC_9558,2026-05-10T16:51:02.111802,0,0,0,0,0.0138,0
REC_9559,2026-05-10T16:51:02.162971,0,0,0,0,0.0247,0
REC_9560,2026-05-10T16:51:02.214020,0,0,0,0,0.0137,0
REC_9561,2026-05-10T16:51:02.265141,0,0,0,0,0.0174,0
REC_9562,2026-05-10T16:51:02.317010,0,0,0,0,0.0265,0
REC_9563,2026-05-10T16:51:02.366826,0,0,0,0,0.1776,1
REC_9564,2026-05-10T16:51:02.417308,0,0,0,0,0.0018,0
REC_9565,2026-05-10T16:51:02.468119,0,0,0,0,0.0125,0
REC_9566,2026-05-10T16:51:02.519136,0,0,0,0,0.0099,0
REC_9567,2026-05-10T16:51:02.570052,1,1,1,1,0.9923,1
REC_9568,2026-05-10T16:51:02.621040,0,0,0,0,0.0325,0
REC_9569,2026-05-10T16:51:02.674459,0,0,0,0,0.0149,0
REC_9570,2026-05-10T16:51:02.723254,1,1,1,1,0.9444,1
REC_9571,2026-05-10T16:51:02.773990,1,1,1,1,0.9849,1
REC_9572,2026-05-10T16:51:02.824714,0,0,0,0,0.0039,0
REC_9573,2026-05-10T16:51:02.875288,1,1,1,1,0.9880,1
REC_9574,2026-05-10T16:51:02.925985,1,1,1,1,0.9661,1
REC_9575,2026-05-10T16:51:02.978034,1,1,1,1,0.9832,1
REC_9576,2026-05-10T16:51:03.029789,0,0,0,0,0.0612,0
REC_9577,2026-05-10T16:51:03.080480,0,0,0,0,0.0256,0
REC_9578,2026-05-10T16:51:03.137616,0,0,0,0,0.0150,0
REC_9579,2026-05-10T16:51:03.180257,0,0,0,0,0.0973,0
REC_9580,2026-05-10T16:51:03.231076,1,1,1,1,0.9443,1
REC_9581,2026-05-10T16:51:03.282549,0,0,0,0,0.0161,0
REC_9582,2026-05-10T16:51:03.333906,0,0,0,0,0.0794,0
REC_9583,2026-05-10T16:51:03.385000,1,1,1,1,0.9849,1
REC_9584,2026-05-10T16:51:03.438004,0,0,0,0,0.0040,0
REC_9585,2026-05-10T16:51:03.489371,0,0,0,0,0.0289,0
REC_9586,2026-05-10T16:51:03.537148,1,1,0,1,0.4860,0
REC_9587,2026-05-10T16:51:03.588271,0,0,0,0,0.0130,0
REC_9588,2026-05-10T16:51:03.639202,0,0,0,0,0.0101,0
REC_9589,2026-05-10T16:51:03.690121,0,0,0,0,0.0242,0
REC_9590,2026-05-10T16:51:03.740853,0,0,0,0,0.0123,0
REC_9591,2026-05-10T16:51:03.791993,0,0,0,0,0.0305,0
REC_9592,2026-05-10T16:51:03.842977,0,0,0,0,0.0167,0
REC_9593,2026-05-10T16:51:03.893515,0,0,0,0,0.0078,0
REC_9594,2026-05-10T16:51:03.944471,0,0,0,0,0.0447,0
REC_9595,2026-05-10T16:51:03.997826,0,0,0,0,0.0125,0
REC_9596,2026-05-10T16:51:04.046004,0,0,0,0,0.0179,0
REC_9597,2026-05-10T16:51:04.096897,1,1,1,1,0.9108,1
REC_9598,2026-05-10T16:51:04.147744,0,0,0,0,0.0023,0
REC_9599,2026-05-10T16:51:04.198786,0,0,0,0,0.0866,0
REC_9600,2026-05-10T16:51:04.249747,1,1,1,1,0.9118,1
REC_9601,2026-05-10T16:51:04.300692,0,0,0,0,0.0582,0
REC_9602,2026-05-10T16:51:04.351618,0,0,0,0,0.0061,0
REC_9603,2026-05-10T16:51:04.402389,0,0,0,0,0.0224,0
REC_9604,2026-05-10T16:51:04.455247,1,1,1,1,0.9085,1
REC_9605,2026-05-10T16:51:04.504108,0,0,0,0,0.0032,0
REC_9606,2026-05-10T16:51:04.555274,0,0,0,0,0.0234,0
REC_9607,2026-05-10T16:51:04.606203,0,0,0,0,0.1643,0
REC_9608,2026-05-10T16:51:04.656928,0,0,0,0,0.0210,0
REC_9609,2026-05-10T16:51:04.707974,0,0,0,0,0.0121,0
REC_9610,2026-05-10T16:51:04.759017,0,0,0,0,0.0348,0
REC_9611,2026-05-10T16:51:04.809620,0,0,0,0,0.0055,0
REC_9612,2026-05-10T16:51:04.860656,0,0,0,0,0.0038,0
REC_9613,2026-05-10T16:51:04.911104,0,0,0,0,0.0142,0
REC_9614,2026-05-10T16:51:04.962952,0,0,0,0,0.0051,0
REC_9615,2026-05-10T16:51:05.012638,0,0,0,0,0.0171,0
REC_9616,2026-05-10T16:51:05.063345,0,0,0,0,0.0376,0
REC_9617,2026-05-10T16:51:05.114157,0,0,0,0,0.0181,0
REC_9618,2026-05-10T16:51:05.165174,0,0,0,0,0.0159,0
REC_9619,2026-05-10T16:51:05.216138,0,0,0,0,0.0143,0
REC_9620,2026-05-10T16:51:05.266982,0,0,0,0,0.0018,0
REC_9621,2026-05-10T16:51:05.317498,0,0,0,0,0.0133,0
REC_9622,2026-05-10T16:51:05.368716,0,0,0,0,0.0609,0
REC_9623,2026-05-10T16:51:05.419679,0,0,0,0,0.0051,0
REC_9624,2026-05-10T16:51:05.470432,0,0,0,0,0.1253,0
REC_9625,2026-05-10T16:51:05.521324,1,1,1,1,0.9725,1
REC_9626,2026-05-10T16:51:05.572305,0,0,0,0,0.0415,0
REC_9627,2026-05-10T16:51:05.623320,1,1,1,1,0.9993,1
REC_9628,2026-05-10T16:51:05.674155,1,0,0,0,0.3138,0
REC_9629,2026-05-10T16:51:05.727620,0,0,0,0,0.0981,0
REC_9630,2026-05-10T16:51:05.775811,1,1,1,1,0.9429,1
REC_9631,2026-05-10T16:51:05.826427,0,0,0,0,0.0015,0
REC_9632,2026-05-10T16:51:05.877527,0,0,0,0,0.0794,0
REC_9633,2026-05-10T16:51:05.932089,1,1,1,1,0.9401,1
REC_9634,2026-05-10T16:51:05.979905,0,0,0,0,0.0305,0
REC_9635,2026-05-10T16:51:06.029001,0,0,0,0,0.0457,0
REC_9636,2026-05-10T16:51:06.079700,1,1,1,1,0.9571,1
REC_9637,2026-05-10T16:51:06.130261,0,0,1,0,0.5194,1
REC_9638,2026-05-10T16:51:06.181083,0,0,0,0,0.0910,0
REC_9639,2026-05-10T16:51:06.233964,0,0,0,0,0.0479,0
REC_9640,2026-05-10T16:51:06.282380,0,0,0,0,0.0072,0
REC_9641,2026-05-10T16:51:06.332935,0,0,0,0,0.0018,0
REC_9642,2026-05-10T16:51:06.383531,0,0,0,0,0.0020,0
REC_9643,2026-05-10T16:51:06.434407,0,0,0,0,0.0465,0
REC_9644,2026-05-10T16:51:06.487653,0,0,0,0,0.1154,0
REC_9645,2026-05-10T16:51:06.536007,0,0,0,0,0.0744,0
REC_9646,2026-05-10T16:51:06.586594,0,0,0,0,0.0006,0
REC_9647,2026-05-10T16:51:06.637219,0,0,0,0,0.0723,0
REC_9648,2026-05-10T16:51:06.688075,0,0,0,0,0.0643,0
REC_9649,2026-05-10T16:51:06.740831,0,0,0,0,0.0110,0
REC_9650,2026-05-10T16:51:06.789674,0,0,0,0,0.0694,0
REC_9651,2026-05-10T16:51:06.840888,0,0,0,0,0.0027,0
REC_9652,2026-05-10T16:51:06.891788,0,0,0,0,0.0250,0
REC_9653,2026-05-10T16:51:06.942567,0,0,0,0,0.0117,0
REC_9654,2026-05-10T16:51:06.993302,0,0,0,0,0.0082,0
REC_9655,2026-05-10T16:51:07.045751,1,0,0,0,0.3819,0
REC_9656,2026-05-10T16:51:07.094898,0,0,0,0,0.0919,0
REC_9657,2026-05-10T16:51:07.146038,0,0,0,0,0.1950,0
REC_9658,2026-05-10T16:51:07.196727,0,0,0,0,0.1313,0
REC_9659,2026-05-10T16:51:07.247512,0,0,0,0,0.0269,0
REC_9660,2026-05-10T16:51:07.298253,0,0,0,0,0.0279,0
REC_9661,2026-05-10T16:51:07.351271,0,0,0,0,0.0385,0
REC_9662,2026-05-10T16:51:07.399659,1,1,1,1,0.9114,1
REC_9663,2026-05-10T16:51:07.450628,0,0,0,0,0.0533,0
REC_9664,2026-05-10T16:51:07.501428,1,1,1,1,0.9899,1
REC_9665,2026-05-10T16:51:07.554491,1,0,1,1,0.5884,1
REC_9666,2026-05-10T16:51:07.603001,0,0,0,0,0.1227,0
REC_9667,2026-05-10T16:51:07.654074,0,0,0,0,0.0387,0
REC_9668,2026-05-10T16:51:07.705312,0,0,0,0,0.0271,0
REC_9669,2026-05-10T16:51:07.756253,0,0,0,0,0.0030,0
REC_9670,2026-05-10T16:51:07.806924,1,1,1,1,0.8524,1
REC_9671,2026-05-10T16:51:07.858008,0,0,0,0,0.0362,0
REC_9672,2026-05-10T16:51:07.910151,0,0,0,0,0.0180,0
REC_9673,2026-05-10T16:51:07.961537,0,0,0,0,0.0018,0
REC_9674,2026-05-10T16:51:08.012270,0,0,0,0,0.0425,0
REC_9675,2026-05-10T16:51:08.060819,0,0,0,0,0.0593,0
REC_9676,2026-05-10T16:51:08.111747,0,0,0,0,0.0082,0
REC_9677,2026-05-10T16:51:08.162699,1,0,0,0,0.2744,0
REC_9678,2026-05-10T16:51:08.213465,0,0,0,0,0.2102,0
REC_9679,2026-05-10T16:51:08.264350,0,0,0,0,0.0211,0
REC_9680,2026-05-10T16:51:08.315238,1,1,1,1,0.9919,1
REC_9681,2026-05-10T16:51:08.365947,0,0,0,0,0.0015,0
REC_9682,2026-05-10T16:51:08.416822,0,0,0,0,0.0044,0
REC_9683,2026-05-10T16:51:08.467251,0,0,0,0,0.0658,0
REC_9684,2026-05-10T16:51:08.518304,1,1,1,1,0.9488,1
REC_9685,2026-05-10T16:51:08.569105,0,0,0,0,0.0041,0
REC_9686,2026-05-10T16:51:08.620218,0,0,0,0,0.0529,0
REC_9687,2026-05-10T16:51:08.670947,1,1,1,1,0.9662,1
REC_9688,2026-05-10T16:51:08.723719,1,1,1,1,0.9605,1
REC_9689,2026-05-10T16:51:08.772640,0,0,0,0,0.0582,0
REC_9690,2026-05-10T16:51:08.824138,0,0,0,0,0.1036,0
REC_9691,2026-05-10T16:51:08.875136,1,1,1,1,0.8106,1
REC_9692,2026-05-10T16:51:08.926179,0,0,0,0,0.0599,0
REC_9693,2026-05-10T16:51:08.977163,0,0,0,0,0.1141,0
REC_9694,2026-05-10T16:51:09.029584,0,0,0,0,0.0081,0
REC_9695,2026-05-10T16:51:09.078573,0,0,0,0,0.0238,0
REC_9696,2026-05-10T16:51:09.129030,0,0,0,0,0.0099,0
REC_9697,2026-05-10T16:51:09.179901,0,1,1,1,0.7797,1
REC_9698,2026-05-10T16:51:09.231023,0,0,0,0,0.0255,0
REC_9699,2026-05-10T16:51:09.281962,1,1,1,1,0.9965,1
REC_9700,2026-05-10T16:51:09.332906,0,0,1,0,0.4580,1
REC_9701,2026-05-10T16:51:09.383884,0,0,0,0,0.0120,0
REC_9702,2026-05-10T16:51:09.436722,0,1,1,1,0.6837,1
REC_9703,2026-05-10T16:51:09.486071,1,1,1,1,0.7778,1
REC_9704,2026-05-10T16:51:09.537073,0,0,0,0,0.0230,0
REC_9705,2026-05-10T16:51:09.588011,0,0,0,0,0.0176,0
REC_9706,2026-05-10T16:51:09.639084,0,0,0,0,0.1534,0
REC_9707,2026-05-10T16:51:09.690283,0,0,0,0,0.0121,0
REC_9708,2026-05-10T16:51:09.741432,0,0,1,0,0.4524,1
REC_9709,2026-05-10T16:51:09.792264,0,0,0,0,0.0504,0
REC_9710,2026-05-10T16:51:09.843390,0,0,0,0,0.0434,0
REC_9711,2026-05-10T16:51:09.896600,0,0,0,0,0.0139,0
REC_9712,2026-05-10T16:51:09.954689,1,1,1,1,0.9329,1
REC_9713,2026-05-10T16:51:09.996343,0,0,0,0,0.0105,0
REC_9714,2026-05-10T16:51:10.047036,0,0,0,0,0.0029,0
REC_9715,2026-05-10T16:51:10.097770,1,1,1,1,0.8400,1
REC_9716,2026-05-10T16:51:10.150389,0,0,0,0,0.0022,0
REC_9717,2026-05-10T16:51:10.201831,0,0,0,0,0.0198,0
REC_9718,2026-05-10T16:51:10.251981,0,0,0,0,0.0295,0
REC_9719,2026-05-10T16:51:10.300506,0,0,0,0,0.0870,0
REC_9720,2026-05-10T16:51:10.352183,0,0,0,0,0.1379,0
REC_9721,2026-05-10T16:51:10.402297,0,0,0,0,0.0167,0
REC_9722,2026-05-10T16:51:10.454715,1,1,1,1,0.8802,1
REC_9723,2026-05-10T16:51:10.503950,1,1,1,1,0.9661,1
REC_9724,2026-05-10T16:51:10.554589,0,0,0,0,0.0668,0
REC_9725,2026-05-10T16:51:10.605627,0,0,0,0,0.1235,0
REC_9726,2026-05-10T16:51:10.656266,0,0,0,0,0.0440,0
REC_9727,2026-05-10T16:51:10.707151,0,0,0,0,0.0016,0
REC_9728,2026-05-10T16:51:10.759823,0,0,0,0,0.0642,0
REC_9729,2026-05-10T16:51:10.808940,1,1,1,1,0.9601,1
REC_9730,2026-05-10T16:51:10.859784,0,0,0,0,0.1947,0
REC_9731,2026-05-10T16:51:10.910750,0,0,1,0,0.4670,1
REC_9732,2026-05-10T16:51:10.961858,0,0,0,0,0.0698,0
REC_9733,2026-05-10T16:51:11.012251,1,1,1,1,0.9373,1
REC_9734,2026-05-10T16:51:11.064280,0,0,0,0,0.0560,0
REC_9735,2026-05-10T16:51:11.114064,0,0,0,0,0.0152,0
REC_9736,2026-05-10T16:51:11.165092,0,0,0,0,0.0444,0
REC_9737,2026-05-10T16:51:11.216153,1,1,1,1,0.9903,1
REC_9738,2026-05-10T16:51:11.266924,0,0,0,0,0.0061,0
REC_9739,2026-05-10T16:51:11.317684,0,0,0,0,0.0029,0
REC_9740,2026-05-10T16:51:11.369512,0,0,0,0,0.0937,0
REC_9741,2026-05-10T16:51:11.419156,0,0,0,0,0.0019,0
REC_9742,2026-05-10T16:51:11.470004,1,1,1,1,0.9874,1
REC_9743,2026-05-10T16:51:11.521151,0,0,0,0,0.0222,0
REC_9744,2026-05-10T16:51:11.572128,0,0,0,0,0.0328,0
REC_9745,2026-05-10T16:51:11.622970,0,0,0,0,0.1685,0
REC_9746,2026-05-10T16:51:11.675279,0,0,0,0,0.0612,0
REC_9747,2026-05-10T16:51:11.724001,0,0,0,0,0.0287,0
REC_9748,2026-05-10T16:51:11.774691,0,0,0,0,0.0375,0
REC_9749,2026-05-10T16:51:11.825271,0,0,0,0,0.0236,0
REC_9750,2026-05-10T16:51:11.875825,0,0,0,0,0.0031,0
REC_9751,2026-05-10T16:51:11.926559,0,0,0,0,0.1860,0
REC_9752,2026-05-10T16:51:11.977271,0,0,0,0,0.0118,0
REC_9753,2026-05-10T16:51:12.031193,0,0,0,0,0.0187,0
REC_9754,2026-05-10T16:51:12.081128,0,0,0,0,0.0045,0
REC_9755,2026-05-10T16:51:12.129365,0,0,0,0,0.0599,0
REC_9756,2026-05-10T16:51:12.181858,0,0,0,0,0.0020,0
REC_9757,2026-05-10T16:51:12.231131,1,1,1,1,0.7878,1
REC_9758,2026-05-10T16:51:12.281883,0,0,0,0,0.0159,0
REC_9759,2026-05-10T16:51:12.332589,0,0,0,0,0.0599,0
REC_9760,2026-05-10T16:51:12.385003,0,0,0,0,0.1940,0
REC_9761,2026-05-10T16:51:12.433728,0,0,0,0,0.0918,0
REC_9762,2026-05-10T16:51:12.487325,0,0,0,0,0.0595,0
REC_9763,2026-05-10T16:51:12.535590,1,0,0,0,0.3200,0
REC_9764,2026-05-10T16:51:12.586768,0,0,0,0,0.0682,0
REC_9765,2026-05-10T16:51:12.639148,1,1,1,1,0.9587,1
REC_9766,2026-05-10T16:51:12.687803,0,0,0,0,0.0347,0
REC_9767,2026-05-10T16:51:12.738756,1,1,0,1,0.5286,0
REC_9768,2026-05-10T16:51:12.789510,0,0,1,0,0.2956,1
REC_9769,2026-05-10T16:51:12.839957,0,0,0,0,0.0328,0
REC_9770,2026-05-10T16:51:12.890913,0,0,0,0,0.0309,0
REC_9771,2026-05-10T16:51:12.941552,0,0,0,0,0.0748,0
REC_9772,2026-05-10T16:51:12.992572,0,0,0,0,0.0347,0
REC_9773,2026-05-10T16:51:13.043769,1,1,1,1,0.9113,1
REC_9774,2026-05-10T16:51:13.094836,0,0,0,0,0.0251,0
REC_9775,2026-05-10T16:51:13.148571,0,0,0,0,0.0208,0
REC_9776,2026-05-10T16:51:13.196554,0,0,0,0,0.0668,0
REC_9777,2026-05-10T16:51:13.248716,0,0,0,0,0.0252,0
REC_9778,2026-05-10T16:51:13.298277,0,0,0,0,0.1197,0
REC_9779,2026-05-10T16:51:13.349042,0,0,0,0,0.1032,0
REC_9780,2026-05-10T16:51:13.400123,0,0,0,0,0.0111,0
REC_9781,2026-05-10T16:51:13.452808,1,1,1,1,0.8492,1
REC_9782,2026-05-10T16:51:13.503066,0,0,0,0,0.0385,0
REC_9783,2026-05-10T16:51:13.553857,0,0,0,0,0.0827,0
REC_9784,2026-05-10T16:51:13.602617,1,1,1,1,0.9919,1
REC_9785,2026-05-10T16:51:13.653343,0,0,0,0,0.0020,0
REC_9786,2026-05-10T16:51:13.704093,1,1,1,1,0.9782,1
REC_9787,2026-05-10T16:51:13.756627,1,1,1,1,0.9790,1
REC_9788,2026-05-10T16:51:13.807064,0,0,0,0,0.0313,0
REC_9789,2026-05-10T16:51:13.856572,1,1,1,1,0.9826,1
REC_9790,2026-05-10T16:51:13.907819,0,0,0,0,0.0031,0
REC_9791,2026-05-10T16:51:13.958588,0,0,0,0,0.0638,0
REC_9792,2026-05-10T16:51:14.009374,1,1,1,1,0.9918,1
REC_9793,2026-05-10T16:51:14.059991,1,1,1,1,0.8804,1
REC_9794,2026-05-10T16:51:14.110826,1,1,1,1,0.9948,1
REC_9795,2026-05-10T16:51:14.161732,0,0,1,0,0.2849,1
REC_9796,2026-05-10T16:51:14.212372,0,0,0,0,0.0327,0
REC_9797,2026-05-10T16:51:14.265782,0,0,0,0,0.0036,0
REC_9798,2026-05-10T16:51:14.316527,0,0,0,0,0.0937,0
REC_9799,2026-05-10T16:51:14.364712,0,0,0,0,0.0890,0
REC_9800,2026-05-10T16:51:14.415787,0,0,0,0,0.0076,0
REC_9801,2026-05-10T16:51:14.466791,0,0,0,0,0.0180,0
REC_9802,2026-05-10T16:51:14.518049,0,0,0,0,0.0019,0
REC_9803,2026-05-10T16:51:14.568940,0,0,0,0,0.0013,0
REC_9804,2026-05-10T16:51:14.619671,0,0,0,0,0.1116,0
REC_9805,2026-05-10T16:51:14.670455,0,0,0,0,0.0361,0
REC_9806,2026-05-10T16:51:14.722969,1,1,1,1,0.8591,1
REC_9807,2026-05-10T16:51:14.771917,0,0,0,0,0.0052,0
REC_9808,2026-05-10T16:51:14.822383,0,0,0,0,0.0602,0
REC_9809,2026-05-10T16:51:14.875877,0,0,0,0,0.0494,0
REC_9810,2026-05-10T16:51:14.924446,0,0,0,0,0.0080,0
REC_9811,2026-05-10T16:51:14.975234,0,0,0,0,0.0283,0
REC_9812,2026-05-10T16:51:15.025612,0,0,1,0,0.4620,1
REC_9813,2026-05-10T16:51:15.076624,1,1,0,1,0.5706,0
REC_9814,2026-05-10T16:51:15.127413,0,0,0,0,0.0871,0
REC_9815,2026-05-10T16:51:15.180747,0,0,0,0,0.0008,0
REC_9816,2026-05-10T16:51:15.229138,0,0,0,0,0.0390,0
REC_9817,2026-05-10T16:51:15.280152,1,1,1,1,0.8681,1
REC_9818,2026-05-10T16:51:15.331089,0,0,0,0,0.0673,0
REC_9819,2026-05-10T16:51:15.382203,0,0,0,0,0.0126,0
REC_9820,2026-05-10T16:51:15.432618,0,1,1,1,0.6848,1
REC_9821,2026-05-10T16:51:15.484762,0,0,0,0,0.0210,0
REC_9822,2026-05-10T16:51:15.534469,1,1,1,1,0.8328,1
REC_9823,2026-05-10T16:51:15.585265,0,0,0,0,0.0238,0
REC_9824,2026-05-10T16:51:15.635841,1,1,1,1,0.8421,1
REC_9825,2026-05-10T16:51:15.686958,0,0,0,0,0.0091,0
REC_9826,2026-05-10T16:51:15.740077,1,1,1,1,0.9801,1
REC_9827,2026-05-10T16:51:15.788472,0,0,0,0,0.0085,0
REC_9828,2026-05-10T16:51:15.838982,1,1,1,1,0.8049,1
REC_9829,2026-05-10T16:51:15.889698,0,0,0,0,0.0099,0
REC_9830,2026-05-10T16:51:15.940616,0,0,0,0,0.0050,0
REC_9831,2026-05-10T16:51:15.991499,0,0,0,0,0.0683,0
REC_9832,2026-05-10T16:51:16.043586,0,0,0,0,0.0044,0
REC_9833,2026-05-10T16:51:16.093006,0,0,0,0,0.0100,0
REC_9834,2026-05-10T16:51:16.144070,1,1,1,1,0.9307,1
